normalized_sentence_id,source_sentence_id,source_type,document_id,document_title,raw_sentence_text,normalized_sentence_text,normalization_status,split_group_id,split_order,was_split,split_confidence,normalization_type,sentence_role,obligation_level_candidate,subject_candidate,subject_candidate_direct,subject_candidate_inherited,subject_candidate_confidence,inherited_subject_from,object_candidate,object_candidate_direct,object_candidate_inherited,object_candidate_confidence,action_candidate,condition_candidate,hazard_candidate,equipment_candidate,control_candidate,evidence_candidate,noise_flag,noise_recovery_candidate,ambiguity_flag,context_required_flag,duplicate_flag,duplicate_type,canonical_candidate,duplicate_of,duplicate_group_id,quality_issue_codes,confidence,normalization_note,reviewer_note
S0762-01,S0762,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),일터에서 적용하여야 할 유해·위험 예방 조치,일터에서 적용하여야 할 유해·위험 예방 조치,auto,S0762,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0763-01,S0763,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),기본적으로 체크하여야 할 조항,기본적으로 체크하여야 할 조항,auto,S0763,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0764-01,S0764,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),산업안전보건기준에 관한 규칙,산업안전보건기준에 관한 규칙,auto,S0764,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0765-01,S0765,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),※ 상기 조항 이외에 추가적으로 적용되는 관련 법령 및 조항이 있음을 유념한다.,※ 상기 조항 이외에 추가적으로 적용되는 관련 법령 및 조항이 있음을 유념한다.,auto,S0765,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0766-01,S0766,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),●안전밸브 등으로부터 배출되는 위험물은 연소·,●안전밸브 등으로부터 배출되는 위험물은 연소·,auto,S0766,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0767-01,S0767,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),흡수·세정·포집 또는 회수 등의 방법으로,흡수·세정·포집 또는 회수 등의 방법으로,auto,S0767,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0768-01,S0768,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"단, 다음의 경우 배출 위험물을 안전한","단, 다음의 경우 배출 위험물을 안전한",auto,S0768,1,0,high,no_change,condition,,,,,unresolved,,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,Q02,medium,,
S0769-01,S0769,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),장소로 유도하여 외부로 직접 배출가능,장소로 유도하여 외부로 직접 배출가능,auto,S0769,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0770-01,S0770,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"- 배출물을 연소·흡수·포집, 회수 등의 방법","- 배출물을 연소·흡수·포집, 회수 등의 방법",auto,S0770,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0771-01,S0771,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),으로 처리 시 파열판 기능 저해 우려가 있는,으로 처리 시 파열판 기능 저해 우려가 있는,auto,S0771,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0772-01,S0772,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),- 배출물질을 연소 처리할 때에 유해성가스를,- 배출물질을 연소 처리할 때에 유해성가스를,auto,S0772,1,0,high,no_change,condition,,,,,unresolved,,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,Q02,medium,,
S0773-01,S0773,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),- 고압 위험물이 대량 배출되어 연소·흡수·,- 고압 위험물이 대량 배출되어 연소·흡수·,auto,S0773,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0774-01,S0774,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"포집, 회수 등으로 완전히 처리할 수 없는","포집, 회수 등으로 완전히 처리할 수 없는",auto,S0774,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0775-01,S0775,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"- 공정설비가 있는 지역과 떨어진 인화성 가스, 인화성 액체 저장탱크에 안전밸브 등이 설치될 때에 저장탱크에 냉각설비","- 공정설비가 있는 지역과 떨어진 인화성 가스, 인화성 액체 저장탱크에 안전밸브 등이 설치될 때에 저장탱크에 냉각설비",auto,S0775,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,ctrl_chemical_storage_segregation,,0,0,0,0,0,,1,,,Q03,medium,,
S0776-01,S0776,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),또는 자동소화설비 등 안전상의 조치를 하였을 경우,또는 자동소화설비 등 안전상의 조치를 하였을 경우,auto,S0776,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,,,,,ctrl_fire_extinguisher_setup,,0,0,0,0,0,,1,,,,medium,,
S0777-01,S0777,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"- 배출량이 적거나 배출 시 급격히 분산되어 재해의 우려가 없으며, 냉각설비 또는 자동소화설비를 설치하는 등 안전상의","- 배출량이 적거나 배출 시 급격히 분산되어 재해의 우려가 없으며, 냉각설비 또는 자동소화설비를 설치하는 등 안전상의",auto,S0777,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,ctrl_fire_extinguisher_setup,,0,0,0,0,0,,1,,,Q03,medium,,
S0778-01,S0778,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"| 배출 위험물의 포집, 연소처리의 예","| 배출 위험물의 포집, 연소처리의 예",auto,S0778,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0779-01,S0779,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),일터에서의 유해·위험 예방 조치,일터에서의 유해·위험 예방 조치,auto,S0779,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0780-01,S0780,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),폭발·화재 및 위험물누출에 의한 위험방지,폭발·화재 및 위험물누출에 의한 위험방지,auto,S0780,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,화재,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0781-01,S0781,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),┃화학설비·압력용기 등(II)┃,┃화학설비·압력용기 등(II)┃,auto,S0781,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0782-01,S0782,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),●인화성 액체를 저장·취급하는 대기압탱크에는 통기관 또는 통기밸브(breather valve) 등(이하 “통기설비”)을 설치,●인화성 액체를 저장·취급하는 대기압탱크에는 통기관 또는 통기밸브(breather valve) 등(이하 “통기설비”)을 설치,auto,S0782,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,ctrl_chemical_storage_segregation,,0,0,0,0,0,,1,,,Q03,medium,,
S0783-01,S0783,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"●통기설비는 충분한 용량의 것을 사용, 철저하게 유지·보수","●통기설비는 용량의 것을 사용, 철저하게 유지·보수",auto,S0783,1,0,high,"vague_remove,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,maintain,,,,,,0,0,0,0,0,,1,,,,medium,,
S0784-01,S0784,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),※ 통기관은 진공 또는 가압 상태가 되지 않도록 대기로 개방된 배관을 말함,※ 통기관은 진공 또는 가압 상태가 되지 않도록 대기로 개방된 배관을 말함,auto,S0784,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0785-01,S0785,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"※ 통기밸브는 평상시에 닫힌 상태로 있가가 탱크의 압력이 미리 설정된 압력에 도달하면 밸브가 열려 탱크 내부의 가스, 증기 등을 외부로 방출","※ 통기밸브는 평상시에 닫힌 상태로 있가가 탱크의 압력이 미리 설정된 압력에 도달하면 밸브가 열려 탱크 내부의 가스, 증기 등을 외부로 방출",auto,S0785,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0786-01,S0786,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),하거나 또는 탱크 내부로 외부 공기를 흡입하는 밸브임,하거나 또는 탱크 내부로 외부 공기를 흡입하는 밸브임,auto,S0786,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0787-01,S0787,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"※ 비상(긴급)통기설비는 탱크주변의 화재로 인해 일시에 발생되는 많은 량의 가스·증기 등을 방출할 수 있는 긴급 압력방출 맨홀뚜껑, 긴급","※ 비상(긴급)통기설비는 탱크주변의 화재로 인해 일시에 발생되는 많은 량의 가스·증기 등을 방출할 수 있는 긴급 압력방출 맨홀뚜껑, 긴급",auto,S0787,1,0,high,no_change,hazard_statement,,,,,unresolved,,,,,unresolved,,,화재,,,,0,0,0,0,0,,1,,,Q02,medium,,
S0788-01,S0788,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),압력방출 계기뚜껑(Gauge hatch) 등이 있음,압력방출 계기뚜껑(Gauge hatch) 등이 있음,auto,S0788,1,0,high,noise_mark,explanation,informative,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q05,Q02",medium,,
S0789-01,S0789,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),(Emergency Vent),(Emergency Vent),auto,S0789,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0790-01,S0790,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),(Breather Valves),(Breather Valves),auto,S0790,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0791-01,S0791,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),통기밸브와 역화방지기(Flame,통기밸브와 역화방지기(Flame,auto,S0791,1,0,high,no_change,metadata,,,,,unresolved,,,,,unresolved,,,,,,,1,0,0,0,0,,1,,,"Q11,Q02",low,incomplete,
S0792-01,S0792,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),●인화성 액체 및 인화성 가스를 저장 취급하는 화학설비에서 증기나,●인화성 액체 및 인화성 가스를 저장 취급하는 화학설비에서 증기나,auto,S0792,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,store,,,,ctrl_chemical_storage_segregation,,0,0,0,0,0,,1,,,,medium,,
S0793-01,S0793,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),가스를 대기로 방출하는 경우 외부로부터의 화염을 방지하기 위하여,가스를 대기로 방출하는 경우 외부로부터의 화염을 방지하기 위하여,auto,S0793,1,0,high,no_change,condition,,,,,unresolved,,,,,unresolved,,,,,,,0,0,0,0,0,,1,,,Q02,medium,,
S0794-01,S0794,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),화염방지기를 그 설비 상단에 설치,화염방지기를 그 설비 상단에 설치,auto,S0794,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,,,0,0,0,0,0,,1,,,Q03,medium,,
S0795-01,S0795,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"- 단, 대기로 연결된 통기관에 통기밸브가 설치되어 있거나, 인화점","- 단, 대기로 연결된 통기관에 통기밸브가 설치되어 있거나, 인화점",auto,S0795,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,,,0,0,0,0,0,,1,,,Q03,medium,,
S0796-01,S0796,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),이 섭씨 38도 이상 60도 이하인 인화성 액체를 저장·취급할 때,이 섭씨 38도 이상 60도 이하인 인화성 액체를 저장·취급할 때,auto,S0796,1,0,high,no_change,condition,,,,,unresolved,,,,,unresolved,store,,,,ctrl_chemical_storage_segregation,,0,0,0,0,0,,1,,,Q02,medium,,
S0797-01,S0797,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),에 화염방지 기능을 가지는 인화방지망을 설치한 경우 예외,에 화염방지 기능을 가지는 인화방지망을 설치한 경우 예외,auto,S0797,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,,,0,0,0,0,0,,1,,,Q03,medium,,
S0798-01,S0798,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),●화염방지기를 설치하는 경우 「산업표준화법」에 따른 화염방지장치,●화염방지기를 설치하는 경우 「산업표준화법」에 따른 화염방지장치,auto,S0798,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,,,0,0,0,0,0,,1,,,Q03,medium,,
S0799-01,S0799,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),"기준에 적합한 것을 설치하며, 항상 철저하게 보수·유지 실시","기준에 적합한 것을 설치하며, 항상 철저하게 보수·유지 실시",auto,S0799,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,,,0,0,0,0,0,,1,,,Q03,medium,,
S0800-01,S0800,kosha,35764,[일터에서의 안전보건 OPL] 폭발ㆍ화재 및 위험물누출에 의한 위험방지 : 화학설비ㆍ압력용기 등(Ⅱ),※ 통기밸브가 있는 경우 당해 화학설비와 통기밸브 사이에 화염방지기를 설치,※ 통기밸브가 있는 경우 당해 화학설비와 통기밸브 사이에 화염방지기를 설치,auto,S0800,1,0,high,"no_change,subject_default_kosha",rule_core,informative,worker,,worker,default_kosha_worker,default:kosha_worker,,,,unresolved,install,,,,,,0,0,0,0,0,,1,,,Q03,medium,,
